,Date,Item SKU Code,Sale,month,day_of_week
0,2021-03-01 00:00:00,TLANJZ2KTWN0HL0DPY448NCH3HJZV3P,11,3,0
1,2021-03-01 00:00:00,TLPMBLXQ4CC4C3PQN6FS598VC0E08JJ,1,3,0
2,2021-03-01 00:00:00,TLPMBKFXKTX72MFQYYGYHN5JKBQXMG1,3,3,0
3,2021-03-01 00:00:00,TLPZY4DBFW5XVQMD7KGQ4P3XGQ8JZDM,1,3,0
4,2021-03-01 00:00:00,TLPMBE8XFMRM8DJDBVGNVPJPEDQX16X,4,3,0
5,2021-03-01 00:00:00,TLPRQZ30L61XTKBQNQ463LX168BLNDX,8,3,0
6,2021-03-01 00:00:00,TLMDRFBZV6EHGS58M1GSBFXR5GKT0PP,4,3,0
7,2021-03-01 00:00:00,TLPCIE068BK15DCD1FFNNRBH5QYLV2H,3,3,0
8,2021-03-01 00:00:00,TLPEZBQPD1WMGKJDLG4FC94YJ0124JN,1,3,0
9,2021-03-01 00:00:00,TLPBUEJ0S1KKTLPDBZZWDZ3KM2T52C5,1,3,0
10,2021-03-01 00:00:00,TLPMB60EMB06R25DQ04DWNQJLL0F9MD,3,3,0
11,2021-03-01 00:00:00,TLPRQZ8MWQ0K11P8QTG55KMQ70N2JS4,6,3,0
12,2021-03-01 00:00:00,TLPBR6RRY5W51TB8Z8ZN9V652BQPH86,1,3,0
13,2021-03-01 00:00:00,TLPCFXER02DFWSVDDKFCXTR56G4JPD9,90,3,0
14,2021-03-01 00:00:00,TLPQPEQSRQKEDWCCXHF2SSLNTK8QZCH,2,3,0
15,2021-03-01 00:00:00,TLPQPKSR4472055CDMGNGYLN7FDQB42,7,3,0
16,2021-03-01 00:00:00,TLPPO6SB0NL69NSC99FK8WGY84PJ0HX,25,3,0
17,2021-03-01 00:00:00,TLPBRLG395S287PCZTF3X9DCVWLV7CJ,5,3,0
18,2021-03-01 00:00:00,TLPQP6ZFBZTMGVBCTQGJ3BPBGTWBVEP,17,3,0
19,2021-03-01 00:00:00,TLPEZLEJLSP4EEMD3SGR9D4MT6782QS,1,3,0
20,2021-03-01 00:00:00,TLPLPGSZ2V1M7N0Q7KG3P7QZV448TLR,12,3,0
21,2021-03-01 00:00:00,TLMDRN9R5BSEJXNDG4Z6QD89T4TVH64,1,3,0
22,2021-03-01 00:00:00,TLCUS6Y8WSP7V52CE8G83XZ3JP505S4,11,3,0
23,2021-03-01 00:00:00,TLMDRNJD022PJC28YPFWCWE7SBF8SX6,1,3,0
24,2021-03-01 00:00:00,TLPYI0723SHT5VPD8KF0PTPHPPLJYK8,3,3,0
25,2021-03-01 00:00:00,TLPBUKMC5N7GH2XCSYG0Q12488CZ28C,1,3,0
26,2021-03-01 00:00:00,TLPFYXVY34TV4J28HLZWY5643XX3NVS,2,3,0
27,2021-03-01 00:00:00,TLPCK44CMRP94WZ8TCGNYDCVLZFVC0E,9,3,0
28,2021-03-01 00:00:00,TLMDR6V1KJKRVDVC3CF411FCDPKDXWK,5,3,0
29,2021-03-01 00:00:00,TLPYIZ0NSH6FNEV8Z3ZH4W2NDMHQ9T4,2,3,0
30,2021-03-01 00:00:00,TLPMO47E3REYWPSCF5FNL1XJ11ZNSK8,1,3,0
31,2021-03-01 00:00:00,TLPILB2FLF6ST4QDLEZ819ZDYP3N4GD,3,3,0
32,2021-03-01 00:00:00,TLPEEZWRJKE76P2CFTGSV4FJVJ1C8ZM,2,3,0
33,2021-03-01 00:00:00,TLPZY4S228B0RNQQYXG9GLP7KG3192C,8,3,0
34,2021-03-01 00:00:00,TLPPF4483TWEKG5QRXZTNJF1XYZKGFG,2,3,0
35,2021-03-01 00:00:00,TLPMME94MZKG47P8QPZ77YMBGMHSQZN,4,3,0
36,2021-03-01 00:00:00,TLPILE5D0VPBE9NCDDZ33QH4VHTGGJ3,1,3,0
37,2021-03-01 00:00:00,TLPGR1907F98PYFD3WZ8NP9FEM58JBM,2,3,0
38,2021-03-01 00:00:00,TLPCKXDME70GV858B3FYQRBQHXLJK6G,69,3,0
39,2021-03-01 00:00:00,TLPPO1PGBN3Z2G5QLMGV8X8BFXMPKDW,9,3,0
40,2021-03-01 00:00:00,TLPMM1HXD66QBVQQK2FKP403FMTYW74,2,3,0
41,2021-03-01 00:00:00,TLMDRBRS21601ZF8HVG0TXZN40DBF8C,3,3,0
42,2021-03-01 00:00:00,TLPZL09N5VTQ4NN893G9QMFSVEQHHJE,1,3,0
43,2021-03-01 00:00:00,TLPQP7ZZGDEC8D5CBJZC76C3ZHVRVBF,20,3,0
44,2021-03-01 00:00:00,TLPWV42DYR7E5E2DXS4JXYZ2Z9XKN56,9,3,0
45,2021-03-01 00:00:00,TLPEPLKQ0NRJR9Z860FXF0NRYEK8Q0Q,7,3,0
46,2021-03-01 00:00:00,TLPGFK189X81V9XCMXGKMHWX3FCFYZ8,10,3,0
47,2021-03-01 00:00:00,TLPMDZQMYQXPE5SD00F87GEHEF9MWY4,27,3,0
48,2021-03-01 00:00:00,TLPBUEGGVQ62B8FCQNF3ZHY3GV4KTRG,1,3,0
49,2021-03-01 00:00:00,TLPMC0E2CN2TTPPCBSZP8TWCG3Y6Z2Z,1,3,0
50,2021-03-01 00:00:00,TLPRQMVF950QXXMCS5ZZ4NJFD3C94RC,7,3,0
51,2021-03-01 00:00:00,TLPZLNDRXZ8WR7BDD94TTM41Z5TKYND,4,3,0
52,2021-03-01 00:00:00,TLPCFEFVL9L0ZKF8XGF2728LV63Q9GW,3,3,0
53,2021-03-01 00:00:00,TLPEZN3M0SDL36B8LRFCY1PFT0QT8VK,3,3,0
54,2021-03-01 00:00:00,TLPLP4G375LCE4XDQK47HHYY88KQX56,62,3,0
55,2021-03-01 00:00:00,TLPBM615YXYVX45QQQ49N3452BJBDSN,107,3,0
56,2021-03-01 00:00:00,TLPYI6YKD9TJ5ZZDKCGDX1H25ZY8W47,98,3,0
57,2021-03-01 00:00:00,TLPYIM8TG0JC1EZQ24ZFB11KHJGH0JP,16,3,0
58,2021-03-01 00:00:00,TLPKC1S355P2R8J8WZFWSJ6QPGRW2WJ,16,3,0
59,2021-03-01 00:00:00,TLPBR47T4GYN8EV8V8F99TD7R0QJGG9,5,3,0
60,2021-03-01 00:00:00,TLPJRFK52DGYM12CHLFE9YSMYHXBCRQ,45,3,0
61,2021-03-01 00:00:00,TLPULGRF2R0FV05DQPG9ZEE0XFXPD52,5,3,0
62,2021-03-01 00:00:00,TLPBR1BNJW68HFBQ9XFTY27JN7WMRG8,1,3,0
63,2021-03-01 00:00:00,TLPBMKT7QVPXLB08GV4N16JSZR5E887,3,3,0
64,2021-03-01 00:00:00,TLPIWGFMC3QZYQCDEDZ1C3P9SSG50P4,2,3,0
65,2021-03-01 00:00:00,TLPUGZREXNS37358S44DGX4J6T3EQ0Q,4,3,0
66,2021-03-01 00:00:00,TLPJJZTPWHKMFNV8DBFE5MRLCMZ5DN1,7,3,0
67,2021-03-01 00:00:00,TLPFYEKYZGF1Q5M81QGJ4CGB79JXJSS,1,3,0
68,2021-03-01 00:00:00,TLPBZ4BGMG5LC6PC2HZW90PDK032QBG,5,3,0
69,2021-03-01 00:00:00,TLPBMZ6FX7T5H6S899G0MZF645B1P3M,1,3,0
70,2021-03-01 00:00:00,TLPBR0807NCMTFTCZX41S5NFX8EDT33,1,3,0
71,2021-03-01 00:00:00,TLPJJFV5074T6Z5QXKGBPT3YSZQPQRH,8,3,0
72,2021-03-01 00:00:00,TLPFY76SY0VTHR0C9DZQMTT3NJ8C0H3,2,3,0
73,2021-03-01 00:00:00,TLCUSF1QP3BKWSN8F8Z7BCX1D8HSQEW,1,3,0
74,2021-03-01 00:00:00,TLPBZ2ETQBPF4ZZDGMGLEKV4WN143SG,87,3,0
75,2021-03-01 00:00:00,TLPBUZXM9XXWT4VDK4FQD1W5079VCNM,1,3,0
76,2021-03-01 00:00:00,TLPUGLQM2MNH5VJQCM4ZLCYRG2FCSMZ,7,3,0
77,2021-03-01 00:00:00,TLPBOKQJ8NH8SWTQGQGC4E1ZH1PDBSM,3,3,0
78,2021-03-01 00:00:00,TLPBZZZ78ZCFQVXQDKZM0C78H5H422M,16,3,0
79,2021-03-01 00:00:00,TLPQH1XE016HBDBQQ14ZLY88WQQMSVX,6,3,0
80,2021-03-01 00:00:00,TLPKCEVWVRHQHRFDMHZ6W9VF381ERVE,8,3,0
81,2021-03-01 00:00:00,TLPFVE0VS1R1RLZ8X4G48XJRJTC3BET,13,3,0
82,2021-03-01 00:00:00,TLPQP2KFMBKSMHQD5DGXC1K93569953,12,3,0
83,2021-03-01 00:00:00,TLPLP09V0QX0FWJD7HGZJQEYQ5JWR37,6,3,0
84,2021-03-01 00:00:00,TLPILFZ5JFJ2QBN8YKF7EL17QZ4XEX3,1,3,0
85,2021-03-01 00:00:00,TLPLP03BNW2QCEBDCHZCP4J7XCP3TE7,14,3,0
86,2021-03-01 00:00:00,TLPFOLDCP3GR3XQCELGDVD1YER3FWBS,2,3,0
87,2021-03-01 00:00:00,TLPSE4DC8JCS6XTQB54638R99L46L7V,136,3,0
88,2021-03-01 00:00:00,TLMDRXR0T03BX0ZD4EG39RSCV5VDDJH,4,3,0
89,2021-03-01 00:00:00,TLPCFBBRPJK9CSND27FPMR9XGDXW92T,56,3,0
90,2021-03-01 00:00:00,TLPULN8L8N8GX4M8QSFDV0SMEE7YVGV,1,3,0
91,2021-03-01 00:00:00,TLPFON6Q6FZWS4SCKCFTPF18YZ9XR2Z,4,3,0
92,2021-03-01 00:00:00,TLPBR6E5G7QMXKXC2GZLV8B6CJCZTN2,1,3,0
93,2021-03-01 00:00:00,TLPZYLFLFQMBTBSDE0GJ8TRVKVJGMNP,7,3,0
94,2021-03-01 00:00:00,TLPYI6GPX1J6T3MDJXG4SGQ6T0NP9B9,5,3,0
95,2021-03-01 00:00:00,TLPFQ1RTN6H1VYCQWL4S7DGLPNJW20F,4,3,0
96,2021-03-01 00:00:00,TLPIRNZP8B77RYT8EJFWREWXRT1LV89,17,3,0
97,2021-03-01 00:00:00,TLPLKEQ9771YHGQQ6243QVQH51YSY90,15,3,0
98,2021-03-01 00:00:00,TLPFQX05EP7VMTF8FQF6W6JDV83E4YP,25,3,0
99,2021-03-01 00:00:00,TLPBJX3C54YV23CDZRGDWT97BYYJVW2,4,3,0
100,2021-03-01 00:00:00,TLPTV19HTS3RFCPCNNGKG4J799SWRFT,1,3,0
101,2021-03-01 00:00:00,TLPBKLNRJN49RQFCX2FKY8T73GPLF1V,6,3,0
102,2021-03-01 00:00:00,TLPFYK4E4SP5HVVDY4G9WWV6F1P48P0,1,3,0
103,2021-03-01 00:00:00,TLPPOXTJEHXKN5BC9M4H914DPNXYDCQ,1,3,0
104,2021-03-01 00:00:00,TLPIW6FP0NFV77C8NRGTFMGF7YKLZK5,2,3,0
105,2021-03-01 00:00:00,TLPCB174E7C23EFCR5GN4G56382P74N,22,3,0
106,2021-03-01 00:00:00,TLPLKZDE4MN4W0MDP6GN93DHK1VQLBY,3,3,0
107,2021-03-01 00:00:00,TLPQP07CLEQQHEMD544S7BWBJXRSYXH,2,3,0
108,2021-03-01 00:00:00,TLPCL0YYE5J2PSFCYHG88HVD88HV794,15,3,0
109,2021-03-01 00:00:00,TLPCL10KWXKF7WS852GPX1EH1BEP7CQ,57,3,0
110,2021-03-01 00:00:00,TLPXWL32G8K36RZ86E49LKTQ4G7W4D2,2,3,0
111,2021-03-01 00:00:00,TLPON1P7J9RXP9C8GR4K5C1NNT947ZF,5,3,0
112,2021-03-01 00:00:00,TLPGRNDJT2EMFKTCB8GHB7L9M7ZSMM9,2,3,0
113,2021-03-01 00:00:00,TLPZZKZ7P61V0TXCE3G31L6TYBML56S,2,3,0
114,2021-03-01 00:00:00,TLPDMBWZP3ZPTLPD89FPBFVKB39S9XP,22,3,0
115,2021-03-01 00:00:00,TLPPL494BZT71DPQ9TZQ6ZRSP5SDW6H,1,3,0
116,2021-03-01 00:00:00,TLPUG15HC24LNLBCZ64KS44VX8FWPE1,2,3,0
117,2021-03-01 00:00:00,TLEVG7DM78X59QZ8MRG27FVF8NQNV7R,1,3,0
118,2021-03-01 00:00:00,TLPZJGZ7VWZ6ZWFD5FZCS5EVDDYD32Y,18,3,0
119,2021-03-01 00:00:00,TLPOD49F2P755P5DXJGRZEWF9V4VBBK,1,3,0
120,2021-03-01 00:00:00,TLEVG24B6Y246SQC4DF8H2008BLG6MD,15,3,0
121,2021-03-01 00:00:00,TLPWVLV5NDBCFESQ2MFS7SG03S445XH,12,3,0
122,2021-03-01 00:00:00,TLPRJF3VGL26XXMC13Z4E9D7KTKX0EQ,22,3,0
123,2021-03-01 00:00:00,TLPDMENQTFGDSTNC3Y47QJ2ET2JGM36,65,3,0
124,2021-03-01 00:00:00,TLPICEWX1RNY0LQ896FH0ZECC2CTCYZ,4,3,0
125,2021-03-01 00:00:00,TLKOTE2MFS2WP8B8XTGV8V9DDFMQPFB,3,3,0
126,2021-03-01 00:00:00,TLPEEN79V8Z8G0VDGNFDYBP63M4YL22,47,3,0
127,2021-03-01 00:00:00,TLPDMEQY81ST04QQSF4MTRDFX2321SJ,14,3,0
128,2021-03-01 00:00:00,TLPNNZDX0Y38S6Z8KD4TZC0E7KR4KY2,126,3,0
129,2021-03-01 00:00:00,TLPICKR2QH5T3X0C7SF70J0N0910XX1,2,3,0
130,2021-03-01 00:00:00,TLPNCEE6PT7C9JZ8XRFV9PNPWX7ZPB2,11,3,0
131,2021-03-01 00:00:00,TLPQPBVZNL46V6FCNQG4WR5GDQGZXG6,9,3,0
132,2021-03-01 00:00:00,TLPWVKQLDSEJV2XDM1ZSLEW361KTWFH,2,3,0
133,2021-03-01 00:00:00,TLPONKTYCB0W4X5D5M4RCQ2EQ1T3CM7,7,3,0
134,2021-03-01 00:00:00,TLPIC7MT03BH0LQCGN4T01G74N1EXY8,1,3,0
135,2021-03-01 00:00:00,TLPDDGPXSFSTSTXDY440088P4KJJ8BT,21,3,0
136,2021-03-01 00:00:00,TLPIC7214ZW8WRBDYFZTZ0BB79G0N75,1,3,0
137,2021-03-01 00:00:00,TLPPEL3T8E68NQTC9FF83YDVCJMHTW6,43,3,0
138,2021-03-01 00:00:00,TLPQP0KWMN9M52J88VF1PZHPSK6LEZ8,12,3,0
139,2021-03-01 00:00:00,TLPXDXYNRRPHRPN8L8GT7ZNCSZL4JSJ,10,3,0
140,2021-03-01 00:00:00,TLPCXG7G14ZEC5JQ1TGJF1G1WD1QCT1,1,3,0
141,2021-03-01 00:00:00,TLPBRL348L3WXVT8RPZF734EDE4QYD4,5,3,0
142,2021-03-01 00:00:00,TLPQPLZ64ELP5DFDEZ4YQWMPPBQLYDT,7,3,0
143,2021-03-01 00:00:00,TLCUSBQV482Z79TDSSGXBJELX2JSHZQ,20,3,0
144,2021-03-01 00:00:00,TLPHXKLH2RQNR2PD4HZGPVXD00M94MB,10,3,0
145,2021-03-01 00:00:00,TLEHL0R8EQ893VCQYPGJWNYBVL5KFQ4,1,3,0
146,2021-03-01 00:00:00,TLPBRM9Z3FTJQBC8Z5ZY9FYEF8WE81X,1,3,0
147,2021-03-01 00:00:00,TLPPCF62D97L8XZQEKZE77MM5V4L28S,4,3,0
148,2021-03-01 00:00:00,TLPWW0PTV6H4M32DF24P6K8CKQL8QDN,11,3,0
149,2021-03-01 00:00:00,TLPCXXCN7VQKG6VC3BG6V7DYB2H67VG,1,3,0
150,2021-03-01 00:00:00,TLPIC72EFZQ8D4T8EFZ3YMKMT5SJG6P,5,3,0
151,2021-03-01 00:00:00,TLPPC1CVJTE71BQ8FYFKSHLT04ZTVP5,10,3,0
152,2021-03-01 00:00:00,TLPZJ65PD2CGKXQ8G6FT2ZFX8ZZS1CW,24,3,0
153,2021-03-01 00:00:00,TLPONM2XY3MMGGV81PZ6DBMETWP6JYK,1,3,0
154,2021-03-01 00:00:00,TLPWVNF0WN77RFVCN84NCXC7MGV0Q4C,5,3,0
155,2021-03-01 00:00:00,TLPDD2PLZP4MZXJQT0G40NBN7LRE9FT,28,3,0
156,2021-03-01 00:00:00,TLEHL6E4TQ02RP2D95ZCD79J59DGFE5,2,3,0
157,2021-03-01 00:00:00,TLPHGXG9JPK0CS0CKYF06Z3X9ZJM83H,41,3,0
158,2021-03-01 00:00:00,TLPONL3RY1GJNYT811F9LGHZYDJMM0H,3,3,0
159,2021-03-01 00:00:00,TLPQPELQMN65G6BCGJGJNC5X1LPCHLC,3,3,0
160,2021-03-01 00:00:00,TLPYX2YSLB8NWPXCYLZP4KXC6S6SMJ7,6,3,0
161,2021-03-01 00:00:00,TLPBRK6PQDWXSGXCVMFTJE14EWBMYW5,1,3,0
162,2021-03-01 00:00:00,TLPMVKCMJMCZ0TB8ZEFKFPNSBJXRFZJ,1,3,0
163,2021-03-01 00:00:00,TLPUG1P5FPS2P2BC0PF2HQK44W7PBW6,6,3,0
164,2021-03-01 00:00:00,TLPIL1HYKMJPKZPD37F017Z2MM8PYT9,2,3,0
165,2021-03-01 00:00:00,TLPMVKF3MW2W6JZDVSFLNRTYEKP455S,48,3,0
166,2021-03-01 00:00:00,TLLDNB9CD4XH8R0C7JG19QFWQF25HKT,1,3,0
167,2021-03-01 00:00:00,TLMDR1HK3B3E8VFD4GFL0EPK4JTLVMG,4,3,0
168,2021-03-01 00:00:00,TLPUG1YN4VKHXZFQNYF5QNMVWDR0CJZ,36,3,0
169,2021-03-01 00:00:00,TLPCV2MH03RY4J5D58G4JMD84JXPN6E,160,3,0
170,2021-03-01 00:00:00,TLPYCKEZKHV92CQ865ZBD8J76T1ZKV6,62,3,0
171,2021-03-01 00:00:00,TLPMVFWE46BVV4V8CFZ93RD8RXBGBH9,5,3,0
172,2021-03-01 00:00:00,TLPCVG83KZ3BJKSQ2DGM7EQZNJF9K5M,24,3,0
173,2021-03-01 00:00:00,TLPMV785LT3TF50CMFZ4XN0ZM0JDTQG,2,3,0
174,2021-03-01 00:00:00,TLPED6B8W9RG6TF8MF4PH4HFW5NF4R6,27,3,0
175,2021-03-01 00:00:00,TLPBRGT57CF6VY2QDVZ20SVB2X63836,2,3,0
176,2021-03-01 00:00:00,TLCUSNMMF16HV5BC7BFQ03EHV4HXRH4,2,3,0
177,2021-03-01 00:00:00,TLPUG64KV45ZFWSCKL4P6NT8CFB6EYZ,35,3,0
178,2021-03-01 00:00:00,TLPMV2LMM3YMVGND0JGB22MEFGK4H4V,3,3,0
179,2021-03-01 00:00:00,TLPEEBC4SFJ7CN0D7GG7DL0973SL98B,26,3,0
180,2021-03-01 00:00:00,TLPPL65JTLKKP3B8QKF04SV19V09XT8,16,3,0
181,2021-03-01 00:00:00,TLPMOM6DQBYDSYC8GZFZH923XES48M3,19,3,0
182,2021-03-01 00:00:00,TLPRQ4K27K58SEC86P4Q8F9CCZ04C86,54,3,0
183,2021-03-01 00:00:00,TLMDR2TNSK9XKJCCEMZDS6P02ZCMYZ7,6,3,0
184,2021-03-01 00:00:00,TLPRQ1TX7MPRH40D4GG61RFYTXYQ322,20,3,0
185,2021-03-01 00:00:00,TLPJJ4CBFNC66EZCNJZG3LB6DDPGKDC,5,3,0
186,2021-03-01 00:00:00,TLPGRKHK5WJGRLF81GZTL2XJ094M96F,3,3,0
187,2021-03-01 00:00:00,TLPMVLCLQ6PR5TTD924TRXZ0RG3XSMN,44,3,0
188,2021-03-01 00:00:00,TLPRJKPL4RK2QW2DEJGG06X3YCKZLDH,14,3,0
189,2021-03-01 00:00:00,TLPBRK3P177SM7PQFZ4FPCMBLFVC8T5,1,3,0
190,2021-03-01 00:00:00,TLPMVLJ8YLSXTB2CG6FXEFP47F360JH,9,3,0
191,2021-03-01 00:00:00,TLLDNL5JLYMRL3MDGPG0174TQ3ZK3X0,2,3,0
192,2021-03-01 00:00:00,TLPICZYJ7N95J5BDYBGRLSS8JQWQ65G,2,3,0
193,2021-03-01 00:00:00,TLPWV717GQ06V4FD0941V24VM3B5DR6,20,3,0
194,2021-03-01 00:00:00,TLPDMZPEPRXC8X5D1F4YXRB61S5VR82,11,3,0
195,2021-03-01 00:00:00,TLPBRX3F4YJF8VPQNKZTK3HLTTZS560,1,3,0
196,2021-03-01 00:00:00,TLPWV69RJH5YP2TQD7FBVTTK3RS73PH,1,3,0
197,2021-03-01 00:00:00,TLPZYXRCX7B1BZF83VFF8QXNSDZQ7L1,8,3,0
198,2021-03-02 00:00:00,TLPIL7YJ2Z8F80B8FSZT7T7T15JNK6Q,3,3,1
199,2021-03-02 00:00:00,TLPICKR2QH5T3X0C7SF70J0N0910XX1,3,3,1
200,2021-03-02 00:00:00,TLPIL7T29X1H992DDRF2096HDPXY330,1,3,1
201,2021-03-02 00:00:00,TLPBRL348L3WXVT8RPZF734EDE4QYD4,4,3,1
202,2021-03-02 00:00:00,TLPBR0807NCMTFTCZX41S5NFX8EDT33,1,3,1
203,2021-03-02 00:00:00,TLPICNZB05L9VVCCPN481377TXBE3XJ,2,3,1
204,2021-03-02 00:00:00,TLPIWGFMC3QZYQCDEDZ1C3P9SSG50P4,4,3,1
205,2021-03-02 00:00:00,TLPICX9CBD9P27P8X1Z83RW3SX8FD89,2,3,1
206,2021-03-02 00:00:00,TLPBR6RRY5W51TB8Z8ZN9V652BQPH86,3,3,1
207,2021-03-02 00:00:00,TLPQP07CLEQQHEMD544S7BWBJXRSYXH,3,3,1
208,2021-03-02 00:00:00,TLPIL4GQXG8TT2F8BL4D4Y6N7WYED7J,1,3,1
209,2021-03-02 00:00:00,TLPZUBR75JQD0PM88WF9RX6RNHE3LYQ,1,3,1
210,2021-03-02 00:00:00,TLPBRK6PQDWXSGXCVMFTJE14EWBMYW5,2,3,1
211,2021-03-02 00:00:00,TLPILEHEPJGBBW0Q3HGJ52JXL8TL0R7,1,3,1
212,2021-03-02 00:00:00,TLCUSBQV482Z79TDSSGXBJELX2JSHZQ,25,3,1
213,2021-03-02 00:00:00,TLPIRNZP8B77RYT8EJFWREWXRT1LV89,19,3,1
214,2021-03-02 00:00:00,TLPICE1HH73B5K0CJD4ZT6M3ZRC77C9,2,3,1
215,2021-03-02 00:00:00,TLPBRKLLHP0ZVZF8QVFYEVHJV3LS3KT,1,3,1
216,2021-03-02 00:00:00,TLPIC7MT03BH0LQCGN4T01G74N1EXY8,1,3,1
217,2021-03-02 00:00:00,TLPZLNDRXZ8WR7BDD94TTM41Z5TKYND,3,3,1
218,2021-03-02 00:00:00,TLPZL09N5VTQ4NN893G9QMFSVEQHHJE,1,3,1
219,2021-03-02 00:00:00,TLPBR6E5G7QMXKXC2GZLV8B6CJCZTN2,5,3,1
220,2021-03-02 00:00:00,TLPQH1XE016HBDBQQ14ZLY88WQQMSVX,4,3,1
221,2021-03-02 00:00:00,TLPZJ65PD2CGKXQ8G6FT2ZFX8ZZS1CW,34,3,1
222,2021-03-02 00:00:00,TLPIL1HYKMJPKZPD37F017Z2MM8PYT9,1,3,1
223,2021-03-02 00:00:00,TLPZJGZ7VWZ6ZWFD5FZCS5EVDDYD32Y,17,3,1
224,2021-03-02 00:00:00,TLPBRGT57CF6VY2QDVZ20SVB2X63836,2,3,1
225,2021-03-02 00:00:00,TLPBR47T4GYN8EV8V8F99TD7R0QJGG9,3,3,1
226,2021-03-02 00:00:00,TLPBRK3P177SM7PQFZ4FPCMBLFVC8T5,1,3,1
227,2021-03-02 00:00:00,TLPIC72EFZQ8D4T8EFZ3YMKMT5SJG6P,12,3,1
228,2021-03-02 00:00:00,TLPBR6TSCS3GH42DKDZ6R8WN1GK9WVG,1,3,1
229,2021-03-02 00:00:00,TLPILFXMWX8Z310DTKGJL685R3FHBLB,2,3,1
230,2021-03-02 00:00:00,TLPLPGSZ2V1M7N0Q7KG3P7QZV448TLR,11,3,1
231,2021-03-02 00:00:00,TLPBOKQJ8NH8SWTQGQGC4E1ZH1PDBSM,2,3,1
232,2021-03-02 00:00:00,TLPNNZDX0Y38S6Z8KD4TZC0E7KR4KY2,127,3,1
233,2021-03-02 00:00:00,TLPNCEE6PT7C9JZ8XRFV9PNPWX7ZPB2,16,3,1
234,2021-03-02 00:00:00,TLPNC2NVCSQPNJZQZZGFR74YVQ3WKCH,2,3,1
235,2021-03-02 00:00:00,TLLDNB7HLR6VL1SDV14DT2P2KS75ZN6,2,3,1
236,2021-03-02 00:00:00,TLLDNB9CD4XH8R0C7JG19QFWQF25HKT,1,3,1
237,2021-03-02 00:00:00,TLPNC0MS3QPNRCPQJSG05YJEB2QK724,5,3,1
238,2021-03-02 00:00:00,TLPRJKPL4RK2QW2DEJGG06X3YCKZLDH,20,3,1
239,2021-03-02 00:00:00,TLLDNL5JLYMRL3MDGPG0174TQ3ZK3X0,8,3,1
240,2021-03-02 00:00:00,TLPMVLJ8YLSXTB2CG6FXEFP47F360JH,4,3,1
241,2021-03-02 00:00:00,TLPZYXRCX7B1BZF83VFF8QXNSDZQ7L1,8,3,1
242,2021-03-02 00:00:00,TLPMVLCLQ6PR5TTD924TRXZ0RG3XSMN,64,3,1
243,2021-03-02 00:00:00,TLPRQ1TX7MPRH40D4GG61RFYTXYQ322,23,3,1
244,2021-03-02 00:00:00,TLPMVKF3MW2W6JZDVSFLNRTYEKP455S,62,3,1
245,2021-03-02 00:00:00,TLMDR1HK3B3E8VFD4GFL0EPK4JTLVMG,7,3,1
246,2021-03-02 00:00:00,TLPMVFWE46BVV4V8CFZ93RD8RXBGBH9,2,3,1
247,2021-03-02 00:00:00,TLPMV785LT3TF50CMFZ4XN0ZM0JDTQG,1,3,1
248,2021-03-02 00:00:00,TLMDR2TNSK9XKJCCEMZDS6P02ZCMYZ7,2,3,1
249,2021-03-02 00:00:00,TLCUSNMMF16HV5BC7BFQ03EHV4HXRH4,1,3,1
250,2021-03-02 00:00:00,TLPMV2LMM3YMVGND0JGB22MEFGK4H4V,3,3,1
251,2021-03-02 00:00:00,TLKOTE2MFS2WP8B8XTGV8V9DDFMQPFB,3,3,1
252,2021-03-02 00:00:00,TLPPL65JTLKKP3B8QKF04SV19V09XT8,28,3,1
253,2021-03-02 00:00:00,TLGFULQVM3SZ5XNQTFGZW7D23Y1MNYT,1,3,1
254,2021-03-02 00:00:00,TLPOD49F2P755P5DXJGRZEWF9V4VBBK,2,3,1
255,2021-03-02 00:00:00,TLPPF4483TWEKG5QRXZTNJF1XYZKGFG,2,3,1
256,2021-03-02 00:00:00,TLPPEL3T8E68NQTC9FF83YDVCJMHTW6,38,3,1
257,2021-03-02 00:00:00,TLRBN17SPN469KXDPQ4ZX7VVSRHDFVD,9,3,1
258,2021-03-02 00:00:00,TLCUSZFJ0392JZSC7RZVS1GZ605NZN4,1,3,1
259,2021-03-02 00:00:00,TLPQPLZ64ELP5DFDEZ4YQWMPPBQLYDT,5,3,1
260,2021-03-02 00:00:00,TLCUSZDET9T27XF8PCFY9REKD38T54N,1,3,1
261,2021-03-02 00:00:00,TLEHL0R8EQ893VCQYPGJWNYBVL5KFQ4,3,3,1
262,2021-03-02 00:00:00,TLEHL1YTM9DGE6285VFMN89WK0M6WD1,3,3,1
263,2021-03-02 00:00:00,TLPPC4S5VKJLSHJ8S2ZZVKPZDENEEJ2,9,3,1
264,2021-03-02 00:00:00,TLPPC1CVJTE71BQ8FYFKSHLT04ZTVP5,1,3,1
265,2021-03-02 00:00:00,TLPONM2XY3MMGGV81PZ6DBMETWP6JYK,1,3,1
266,2021-03-02 00:00:00,TLEHL6E4TQ02RP2D95ZCD79J59DGFE5,3,3,1
267,2021-03-02 00:00:00,TLPONL3RY1GJNYT811F9LGHZYDJMM0H,3,3,1
268,2021-03-02 00:00:00,TLPONKTYCB0W4X5D5M4RCQ2EQ1T3CM7,12,3,1
269,2021-03-02 00:00:00,TLEVG24B6Y246SQC4DF8H2008BLG6MD,9,3,1
